location_date,weighted_mean_temp,weighted_min_temp,weighted_max_temp
2016-09-03,22.949358849660996,19.211103253148508,27.12807503296313
2016-09-04,22.936835323522516,18.20511456837459,28.18774739903505
2016-09-05,23.9546680212785,18.5946438640442,29.46595939501604
2016-09-06,25.373994101381662,20.888457058383317,30.261154562139964
2016-09-07,25.66137291222317,21.27557869658357,31.012679973834754
2016-09-08,26.037061136547685,21.661994225472792,30.940618001767753
2016-09-09,26.611171925356746,22.13283810863858,31.299896982900464
2016-09-10,25.338222217580228,21.068122156931818,30.724240257518442
2016-09-11,24.1817079442404,19.062743100279043,28.78446452984633
2016-09-12,22.384835050334026,17.613026755157325,27.333673228643946
2016-09-13,23.137687933344846,18.700237000246734,28.207869409284005
2016-09-14,23.989081331428586,19.286400191407925,30.07354367599125
2016-09-15,22.197519319966418,17.788706086144252,27.115016963656437
2016-09-16,22.360037950700622,17.98145985394012,27.39519797894549
2016-09-17,23.11641027843667,18.513004488651497,28.267503973310927
2016-09-18,24.798454490158285,19.951477169599414,30.841736101454128
2016-09-19,24.614674468359205,20.378622530931086,29.42432614561323
2016-09-20,24.937292641407208,21.07981162235982,29.838890336978658
2016-09-21,24.479219625868307,20.54413583960962,29.139703241493102
2016-09-22,23.714895763691782,19.36938442174034,28.668268812781722
2016-09-23,23.65781103773092,18.95083709458229,29.050510596185998
2016-09-24,21.53024264453734,16.868689322646294,26.546637874654216
2016-09-25,21.63129410636273,16.1786427688442,27.562326836655135
2016-09-26,21.558410065551033,16.4362032558673,26.63684678489361
2016-09-27,21.822586215706718,17.58361094544604,26.928599136095578
2016-09-28,20.566458467959286,16.33610646258624,25.090224124684756
2016-09-29,19.833635935166182,16.59423866165216,23.76786212195479
2016-09-30,19.05499800005906,15.780669161915727,22.70832690495509
2016-10-01,18.854496341543125,15.524053876061505,22.738974826664855
2016-10-02,18.59454932300657,15.36828631689607,22.712833255620627
2016-10-03,19.51467423045905,15.53779884906772,23.897125556144992
2016-10-04,19.58166863286494,15.662189426506636,24.331592465686622
2016-10-05,19.41210992229711,15.121211202489143,24.354575766947587
2016-10-06,19.9142347571736,15.394197807715457,25.460522982605056
2016-10-07,20.162906043491954,14.73657120237391,26.14809912160135
2016-10-08,19.200959357951294,14.564748889330485,24.190174388152734
2016-10-09,17.578115635576513,12.672364064332317,23.4667653645042
2016-10-10,16.790106933533743,11.500747044271394,22.754365480506095
2016-10-11,16.907528049097397,11.926484703300611,22.226327574390687
2016-10-12,17.624622753594988,12.72893615856681,22.84109008770182
2016-10-13,17.232367095227993,12.884406771970632,22.373369147997664
2016-10-14,16.396715085124345,12.091168044479236,21.38437618103257
2016-10-15,17.95250193139697,13.072091773774462,23.270608701450396
2016-10-16,19.88307015102962,15.41831313273112,24.67402740832816
2016-10-17,21.918634354271205,17.524480726778748,27.106699127351032
2016-10-18,21.812196708249964,17.085418514581594,26.79672508013391
2016-10-19,22.040986878280265,16.80944866271027,28.114506409482726
2016-10-20,19.69919012324481,14.90722070374522,24.490029370781556
2016-10-21,18.351087782443532,13.656417236988306,22.844318587004757
2016-10-22,14.620732379175253,9.989462313098642,20.625662234991818
2016-10-23,16.105889772707034,10.18361910483005,22.14884381918709
2016-10-24,16.31085960032046,12.202863751730979,21.114124364856924
2016-10-25,14.298546788277651,10.363241996046403,18.4678155123364
2016-10-26,13.673725135956396,9.455298903233547,18.296831857332077
2016-10-27,14.81032033726296,10.899043875639583,19.700394528273268
2016-10-28,15.356494081780633,11.267515856783032,20.04620770196636
2016-10-29,17.538771223929224,11.61376655531213,23.498596285862803
2016-10-30,18.365457602169787,13.908834626301115,23.7303797843654
2016-10-31,14.688300006137755,10.462709565480843,19.1704896416635
2016-11-01,15.946766211337296,11.332883832998325,20.77112672180558
2016-11-02,18.07979978234327,13.612243265237234,23.33306406265783
2016-11-03,18.556966373517966,13.984655169547437,24.376889242498873
2016-11-04,16.103140569286793,11.40354327927534,20.888703910508575
2016-11-05,15.028432699712177,9.950964433788263,20.75544876702075
2016-11-06,14.473472529900405,9.59743568475837,19.992522281660253
2016-11-07,13.929352870216004,9.296823352847236,19.229595796299762
2016-11-08,15.802625704789934,10.22360532900503,22.048427711608777
2016-11-09,15.541971393298784,11.136114426913254,20.4045744465618
2016-11-10,14.159276336533331,8.793684006593045,19.845099379136595
2016-11-11,14.221191008803341,8.689644301271944,19.74716021627199
2016-11-12,11.79334647402175,7.055501393397123,16.772975369943588
2016-11-13,13.004577625355305,7.428326602466709,19.55906960995864
2016-11-14,14.14006425235184,8.630126537371689,20.23652146884277
2016-11-15,13.490049080894005,8.871782764488128,19.019483417664972
2016-11-16,13.763864095656198,8.418455929453467,19.679588045034997
2016-11-17,14.14692207601805,9.028246605093077,19.42141918125638
2016-11-18,14.049305227348,7.707572574554833,20.848689874207444
2016-11-19,10.774422250210257,5.270109430573425,16.50325921927869
2016-11-20,7.549725148736922,4.34413708197261,10.861026127613963
2016-11-21,7.729796807333198,4.179900274262135,11.671672269203615
2016-11-22,8.470068933393025,4.662076140406704,12.341802309798878
2016-11-23,9.148465936992492,5.0232488878600545,13.240349057187531
2016-11-24,10.052433394650006,6.181674404627545,14.429297200055913
2016-11-25,10.829225148563136,7.320339717858763,14.949742479757735
2016-11-26,9.461153514693606,5.873761950766775,13.050822666366658
2016-11-27,8.879572570615894,5.130046924110287,12.65470929396151
2016-11-28,10.457741970050726,6.178628607706599,14.182007480945781
2016-11-29,13.15711010887656,8.809756000508228,17.354994380258024
2016-11-30,11.303030081233581,7.4489025913591425,15.124612480274488
2016-12-01,9.52606941305701,5.29844929991645,13.449123146801032
2016-12-02,8.504068409504217,5.059345048436253,12.339794897273086
2016-12-03,7.599853852847629,4.691497978879468,10.835016526128602
2016-12-04,7.236778578613685,4.076061192559242,10.618807209090354
2016-12-05,7.458366549961739,4.318885333916865,10.659024344733044
2016-12-06,7.269599553052175,4.251501845809309,10.408215572425952
2016-12-07,5.964739566134133,2.762098983080877,8.845335464115903
2016-12-08,4.7754831635861725,1.011696607514784,7.786401115677979
